27	2	1
27	36	1
27	20	0
27	83	0
27	203	0
27	176	0
28	1	1
28	4	1
28	55	1
28	53	0
28	24	0
28	135	0
29	40	1
29	52	1
29	23	1
29	46	0
29	112	0
29	101	0
30	162	1
30	58	1
30	7	1
30	88	0
30	62	0
30	111	0
31	0	1
31	38	1
31	7	1
31	14	1
31	58	1
31	53	0
31	195	0
31	143	0
31	94	0
31	130	0
32	1	1
32	68	1
32	10	1
32	13	1
32	89	1
32	48	0
32	205	0
32	134	0
32	87	0
32	167	0
33	3	1
33	12	1
33	30	1
33	187	0
33	13	0
33	204	0
34	0	1
34	1	1
34	13	1
34	17	1
34	51	1
34	56	0
34	32	0
34	164	0
34	211	0
34	69	0
35	8	1
35	29	1
35	15	1
35	115	0
35	186	0
35	13	0
36	187	1
36	115	1
36	108	1
36	5	1
36	109	0
36	120	0
36	144	0
36	33	0
37	15	1
37	61	1
37	31	1
37	11	0
37	59	0
37	70	0
38	98	1
38	38	1
38	7	1
38	12	1
38	146	1
38	58	1
38	80	0
38	181	0
38	171	0
38	207	0
38	68	0
38	141	0
39	32	1
39	35	1
39	104	1
39	48	1
39	56	1
39	216	0
39	82	0
39	183	0
39	199	0
39	181	0
40	0	1
40	2	1
40	35	1
40	3	1
40	21	1
40	22	1
40	151	0
40	113	0
40	123	0
40	189	0
40	52	0
40	9	0
41	3	1
41	8	1
41	141	1
41	46	1
41	18	1
41	24	1
41	30	1
41	73	0
41	68	0
41	79	0
41	37	0
41	55	0
41	95	0
41	54	0
42	105	1
42	3	1
42	68	1
42	29	1
42	141	0
42	59	0
42	66	0
42	145	0
43	32	1
43	64	1
43	34	1
43	43	1
43	30	1
43	170	0
43	190	0
43	96	0
43	122	0
43	15	0
44	1	1
44	4	1
44	8	1
44	138	1
44	16	1
44	49	1
44	51	1
44	213	0
44	18	0
44	20	0
44	76	0
44	88	0
44	123	0
44	190	0
45	8	1
45	6	1
45	14	1
45	196	0
45	118	0
45	53	0
46	0	1
46	64	1
46	13	1
46	187	0
46	165	0
46	36	0
47	101	1
47	52	1
47	118	1
47	24	1
47	126	1
47	106	0
47	117	0
47	35	0
47	3	0
47	139	0
48	32	1
48	41	1
48	115	1
48	12	1
48	33	0
48	113	0
48	1	0
48	204	0
49	75	1
49	51	1
49	44	1
49	103	1
49	57	0
49	34	0
49	62	0
49	205	0
50	35	1
50	36	1
50	79	1
50	15	1
50	17	1
50	194	0
50	216	0
50	106	0
50	185	0
50	159	0
51	208	1
51	196	1
51	36	1
51	171	0
51	182	0
51	177	0
52	0	1
52	1	1
52	4	1
52	6	1
52	15	1
52	17	1
52	75	0
52	205	0
52	43	0
52	114	0
52	182	0
52	178	0
53	56	1
53	1	1
53	26	1
53	62	0
53	204	0
53	124	0
54	32	1
54	131	1
54	3	1
54	8	1
54	174	1
54	111	1
54	49	1
54	23	1
54	25	1
54	15	0
54	18	0
54	63	0
54	78	0
54	4	0
54	123	0
54	167	0
54	42	0
54	58	0
55	97	1
55	2	1
55	3	1
55	21	1
55	60	1
55	89	0
55	148	0
55	164	0
55	18	0
55	152	0
56	9	1
56	74	1
56	14	1
56	4	0
56	129	0
56	99	0
57	56	1
57	2	1
57	3	1
57	124	0
57	125	0
57	91	0
58	164	1
58	21	1
58	22	1
58	49	0
58	172	0
58	82	0
59	0	1
59	1	1
59	11	1
59	13	1
59	14	1
59	162	0
59	196	0
59	138	0
59	174	0
59	166	0
60	33	1
60	114	1
60	115	1
60	61	1
60	31	1
60	112	0
60	1	0
60	164	0
60	173	0
60	153	0
61	6	1
61	10	1
61	12	1
61	85	1
61	26	1
61	8	0
61	60	0
61	96	0
61	186	0
61	94	0
62	0	1
62	50	1
62	91	1
62	86	0
62	159	0
62	94	0
63	0	1
63	6	1
63	15	1
63	53	0
63	31	0
63	128	0
64	16	1
64	45	1
64	22	1
64	133	1
64	98	0
64	49	0
64	44	0
64	152	0
65	33	1
65	9	1
65	11	1
65	50	1
65	20	1
65	109	0
65	153	0
65	27	0
65	196	0
65	75	0
66	97	1
66	43	1
66	29	1
66	25	1
66	159	0
66	181	0
66	129	0
66	22	0
67	81	1
67	18	1
67	113	1
67	85	1
67	26	1
67	96	0
67	165	0
67	35	0
67	193	0
67	209	0
68	40	1
68	11	1
68	63	1
68	153	0
68	178	0
68	35	0
69	50	1
69	13	1
69	71	1
69	78	0
69	40	0
69	56	0
70	49	1
70	34	1
70	59	1
70	4	1
70	187	0
70	126	0
70	84	0
70	106	0
71	67	1
71	4	1
71	10	1
71	74	1
71	89	1
71	63	1
71	75	0
71	150	0
71	182	0
71	180	0
71	6	0
71	50	0
72	138	1
72	181	1
72	24	1
72	56	1
72	92	1
72	44	0
72	170	0
72	198	0
72	22	0
72	28	0
73	114	1
73	28	1
73	31	1
73	216	0
73	163	0
73	35	0
74	16	1
74	27	1
74	51	1
74	45	1
74	10	0
74	2	0
74	198	0
74	9	0
75	1	1
75	50	1
75	11	1
75	6	1
75	53	0
75	105	0
75	97	0
75	77	0
76	0	1
76	1	1
76	28	1
76	150	0
76	60	0
76	6	0
77	8	1
77	2	1
77	44	1
77	60	1
77	197	0
77	119	0
77	64	0
77	214	0
78	1	1
78	42	1
78	4	1
78	6	1
78	156	0
78	99	0
78	36	0
78	87	0
79	0	1
79	98	1
79	3	1
79	138	0
79	36	0
79	191	0
80	0	1
80	3	1
80	39	1
80	51	1
80	153	1
80	181	0
80	61	0
80	142	0
80	198	0
80	135	0
81	2	1
81	29	1
81	3	1
81	53	1
81	204	0
81	114	0
81	149	0
81	63	0
82	2	1
82	36	1
82	6	1
82	109	1
82	17	1
82	83	1
82	22	1
82	60	1
82	29	1
82	179	0
82	103	0
82	68	0
82	176	0
82	182	0
82	58	0
82	97	0
82	78	0
82	167	0
83	27	1
83	162	1
83	91	1
83	168	0
83	103	0
83	193	0
84	7	1
84	40	1
84	14	1
84	49	1
84	115	1
84	20	0
84	126	0
84	145	0
84	31	0
84	190	0
85	8	1
85	49	1
85	2	1
85	155	0
85	139	0
85	19	0
86	121	1
86	2	1
86	177	1
86	148	1
86	109	0
86	57	0
86	203	0
86	9	0
87	8	1
87	40	1
87	133	1
87	135	0
87	109	0
87	19	0
88	1	1
88	11	1
88	4	1
88	20	0
88	189	0
88	184	0
89	27	1
89	12	1
89	4	1
89	111	1
89	146	0
89	140	0
89	23	0
89	6	0
90	1	1
90	4	1
90	71	1
90	17	1
90	63	1
90	121	0
90	135	0
90	15	0
90	100	0
90	158	0
91	105	1
91	2	1
91	45	1
91	53	1
91	76	0
91	4	0
91	150	0
91	42	0
92	0	1
92	10	1
92	4	1
92	21	1
92	196	0
92	201	0
92	194	0
92	103	0
93	52	1
93	157	1
93	23	1
93	32	0
93	196	0
93	54	0
94	1	1
94	10	1
94	11	1
94	110	1
94	3	0
94	47	0
94	179	0
94	174	0
95	8	1
95	1	1
95	4	1
95	203	0
95	198	0
95	151	0
96	192	1
96	4	1
96	8	1
96	48	1
96	83	1
96	53	1
96	25	1
96	57	1
96	61	0
96	118	0
96	137	0
96	214	0
96	70	0
96	36	0
96	140	0
96	203	0
97	60	1
97	45	1
97	87	1
97	4	0
97	54	0
97	21	0
98	100	1
98	174	1
98	82	1
98	58	1
98	91	1
98	197	0
98	196	0
98	44	0
98	97	0
98	81	0
99	81	1
99	18	1
99	43	1
99	143	1
99	76	0
99	201	0
99	94	0
99	166	0
100	0	1
100	1	1
100	36	1
100	6	1
100	11	1
100	205	0
100	208	0
100	168	0
100	94	0
100	211	0
101	0	1
101	10	1
101	13	1
101	161	0
101	114	0
101	71	0
102	67	1
102	3	1
102	6	1
102	39	1
102	10	1
102	14	1
102	27	1
102	119	0
102	99	0
102	52	0
102	109	0
102	103	0
102	11	0
102	46	0
103	2	1
103	21	1
103	215	1
103	132	0
103	28	0
103	208	0
104	39	1
104	18	1
104	56	1
104	121	1
104	26	1
104	111	0
104	28	0
104	29	0
104	69	0
104	11	0
105	4	1
105	14	1
105	95	1
105	0	0
105	126	0
105	118	0
106	169	1
106	41	1
106	12	1
106	44	1
106	149	1
106	14	0
106	25	0
106	84	0
106	197	0
106	203	0
107	73	1
107	1	1
107	19	1
107	184	0
107	38	0
107	71	0
108	75	1
108	44	1
108	87	1
108	82	0
108	151	0
108	65	0
109	1	1
109	5	1
109	7	1
109	111	1
109	16	1
109	90	1
109	180	0
109	78	0
109	113	0
109	27	0
109	40	0
109	3	0
110	2	1
110	3	1
110	8	1
110	12	1
110	53	1
110	22	1
110	23	1
110	150	0
110	139	0
110	19	0
110	159	0
110	4	0
110	49	0
110	196	0
111	0	1
111	17	1
111	36	1
111	118	0
111	25	0
111	172	0
112	74	1
112	110	1
112	6	1
112	85	0
112	189	0
112	40	0
113	1	1
113	5	1
113	38	1
113	7	1
113	31	1
113	75	0
113	153	0
113	118	0
113	181	0
113	189	0
114	3	1
114	6	1
114	55	1
114	182	0
114	133	0
114	62	0
115	1	1
115	11	1
115	4	1
115	173	0
115	213	0
115	127	0
116	81	1
116	74	1
116	28	1
116	125	0
116	3	0
116	85	0
117	169	1
117	19	1
117	28	1
117	150	0
117	140	0
117	6	0
118	42	1
118	156	1
118	22	1
118	7	0
118	216	0
118	185	0
119	0	1
119	4	1
119	73	1
119	12	1
119	19	1
119	22	1
119	87	1
119	85	0
119	131	0
119	156	0
119	83	0
119	167	0
119	42	0
119	210	0
120	16	1
120	39	1
120	111	1
120	215	0
120	216	0
120	26	0
121	2	1
121	42	1
121	106	1
121	16	1
121	87	1
121	28	1
121	187	0
121	97	0
121	72	0
121	176	0
121	40	0
121	209	0
122	33	1
122	68	1
122	7	1
122	110	0
122	191	0
122	37	0
123	40	1
123	18	1
123	2	1
123	6	1
123	181	0
123	165	0
123	31	0
123	87	0
124	32	1
124	1	1
124	2	1
124	183	0
124	74	0
124	86	0
125	37	1
125	5	1
125	86	1
125	7	1
125	140	0
125	125	0
125	56	0
125	105	0
126	18	1
126	3	1
126	29	1
126	117	0
126	37	0
126	72	0
127	17	1
127	2	1
127	12	1
127	206	0
127	22	0
127	137	0
128	0	1
128	128	1
128	4	1
128	43	1
128	14	1
128	23	1
128	120	1
128	184	0
128	168	0
128	207	0
128	34	0
128	136	0
128	118	0
128	49	0
129	59	1
129	61	1
129	7	1
129	108	0
129	76	0
129	18	0
130	1	1
130	10	1
130	5	1
130	6	1
130	74	0
130	17	0
130	28	0
130	85	0
131	65	1
131	2	1
131	20	1
131	209	0
131	64	0
131	213	0
132	33	1
132	2	1
132	4	1
132	1	1
132	211	0
132	184	0
132	153	0
132	103	0
133	34	1
133	5	1
133	7	1
133	8	1
133	50	1
133	21	1
133	63	0
133	190	0
133	112	0
133	116	0
133	105	0
133	53	0
134	0	1
134	1	1
134	4	1
134	71	1
134	74	1
134	11	1
134	95	0
134	90	0
134	98	0
134	156	0
134	147	0
134	75	0
135	4	1
135	6	1
135	63	1
135	67	0
135	107	0
135	156	0
136	64	1
136	2	1
136	40	1
136	48	1
136	82	1
136	54	1
136	25	1
136	188	0
136	87	0
136	167	0
136	205	0
136	193	0
136	32	0
136	68	0
137	152	1
137	113	1
137	18	1
137	43	1
137	35	0
137	54	0
137	12	0
137	187	0
138	40	1
138	43	1
138	20	1
138	54	1
138	100	0
138	174	0
138	65	0
138	113	0
139	1	1
139	39	1
139	15	1
139	65	0
139	169	0
139	149	0
140	1	1
140	71	1
140	7	1
140	16	1
140	90	1
140	27	1
140	167	0
140	181	0
140	138	0
140	68	0
140	137	0
140	189	0
141	33	1
141	6	1
141	40	1
141	41	1
141	138	1
141	53	1
141	93	1
141	94	1
141	161	0
141	144	0
141	125	0
141	84	0
141	42	0
141	146	0
141	95	0
141	147	0
142	0	1
142	16	1
142	2	1
142	51	1
142	56	0
142	1	0
142	21	0
142	125	0
143	0	1
143	1	1
143	4	1
143	71	1
143	11	1
143	46	0
143	144	0
143	135	0
143	145	0
143	34	0
144	17	1
144	5	1
144	7	1
144	70	0
144	178	0
144	99	0
145	83	1
145	54	1
145	6	1
145	105	0
145	135	0
145	213	0
146	3	1
146	4	1
146	10	1
146	26	1
146	63	1
146	123	0
146	22	0
146	140	0
146	182	0
146	169	0
147	1	1
147	33	1
147	67	1
147	4	1
147	8	1
147	10	1
147	14	1
147	110	1
147	49	1
147	31	1
147	122	0
147	126	0
147	214	0
147	58	0
147	97	0
147	55	0
147	19	0
147	206	0
147	41	0
147	216	0
148	107	1
148	30	1
148	6	1
148	71	0
148	162	0
148	76	0
149	36	1
149	5	1
149	7	1
149	140	1
149	15	1
149	168	0
149	3	0
149	108	0
149	84	0
149	85	0
150	1	1
150	4	1
150	10	1
150	11	1
150	14	1
150	15	1
150	190	0
150	144	0
150	34	0
150	30	0
150	84	0
150	64	0
151	0	1
151	12	1
151	14	1
151	155	0
151	185	0
151	139	0
152	35	1
152	7	1
152	101	1
152	31	1
152	79	0
152	206	0
152	153	0
152	114	0
153	0	1
153	58	1
153	75	1
153	98	0
153	202	0
153	217	0
154	2	1
154	107	1
154	141	1
154	19	1
154	23	1
154	25	1
154	158	1
154	185	0
154	106	0
154	76	0
154	174	0
154	119	0
154	31	0
154	108	0
155	138	1
155	12	1
155	6	1
155	60	0
155	92	0
155	113	0
156	0	1
156	5	1
156	6	1
156	134	1
156	103	1
156	38	1
156	7	1
156	51	1
156	218	0
156	152	0
156	170	0
156	43	0
156	197	0
156	100	0
156	49	0
156	133	0
157	95	1
157	13	1
157	38	1
157	7	1
157	69	0
157	12	0
157	123	0
157	167	0
158	133	1
158	137	1
158	105	1
158	204	1
158	46	1
158	176	1
158	118	1
158	183	1
158	74	0
158	21	0
158	3	0
158	124	0
158	37	0
158	41	0
158	138	0
158	57	0
159	40	1
159	185	1
159	117	1
159	141	1
159	174	0
159	136	0
159	3	0
159	196	0
160	41	1
160	60	1
160	22	1
160	112	0
160	202	0
160	45	0
161	74	1
161	80	1
161	113	1
161	148	1
161	121	1
161	13	0
161	145	0
161	64	0
161	86	0
161	165	0
162	1	1
162	10	1
162	3	1
162	12	1
162	67	0
162	174	0
162	112	0
162	64	0
163	11	1
163	1	1
163	67	1
163	63	1
163	18	0
163	13	0
163	157	0
163	129	0
164	0	1
164	2	1
164	4	1
164	44	1
164	85	1
164	218	0
164	16	0
164	59	0
164	176	0
164	95	0
165	1	1
165	10	1
165	7	1
165	126	0
165	141	0
165	4	0
166	43	1
166	60	1
166	62	1
166	77	0
166	39	0
166	86	0
167	0	1
167	2	1
167	68	1
167	161	0
167	10	0
167	51	0
168	1	1
168	11	1
168	33	1
168	202	0
168	163	0
168	88	0
169	34	1
169	35	1
169	3	1
169	11	1
169	60	1
169	205	0
169	24	0
169	213	0
169	200	0
169	47	0
170	0	1
170	1	1
170	3	1
170	4	1
170	10	1
170	11	1
170	74	1
170	55	0
170	199	0
170	87	0
170	109	0
170	191	0
170	145	0
170	27	0
171	59	1
171	52	1
171	29	1
171	169	0
171	79	0
171	179	0
172	16	1
172	64	1
172	52	1
172	69	1
172	3	0
172	112	0
172	115	0
172	7	0
173	16	1
173	1	1
173	10	1
173	135	0
173	100	0
173	80	0
174	0	1
174	1	1
174	13	1
174	43	0
174	150	0
174	53	0
175	0	1
175	12	1
175	6	1
175	79	0
175	138	0
175	32	0
176	1	1
176	67	1
176	11	1
176	80	0
176	160	0
176	19	0
177	0	1
177	13	1
177	7	1
177	8	0
177	79	0
177	51	0
178	0	1
178	1	1
178	37	1
178	13	1
178	113	0
178	56	0
178	58	0
178	187	0
179	133	1
179	40	1
179	109	1
179	25	1
179	30	1
179	31	1
179	1	0
179	55	0
179	45	0
179	56	0
179	206	0
179	10	0
180	100	1
180	45	1
180	30	1
180	39	1
180	164	0
180	179	0
180	204	0
180	184	0
181	1	1
181	18	1
181	4	1
181	6	1
181	126	0
181	153	0
181	158	0
181	5	0
182	0	1
182	2	1
182	32	1
182	28	1
182	172	0
182	65	0
182	33	0
182	42	0
183	52	1
183	21	1
183	62	1
183	84	0
183	65	0
183	64	0
184	0	1
184	1	1
184	13	1
184	2	0
184	218	0
184	46	0
185	41	1
185	29	1
185	46	1
185	6	1
185	21	0
185	52	0
185	161	0
185	173	0
186	10	1
186	18	1
186	19	1
186	50	1
186	117	1
186	132	0
186	209	0
186	171	0
186	153	0
186	52	0
187	3	1
187	60	1
187	30	1
187	48	0
187	62	0
187	12	0
188	128	1
188	68	1
188	101	1
188	6	1
188	42	1
188	145	1
188	53	1
188	118	1
188	184	1
188	126	1
188	77	0
188	187	0
188	30	0
188	163	0
188	69	0
188	98	0
188	19	0
188	183	0
188	5	0
188	57	0
189	0	1
189	17	1
189	7	1
189	19	0
189	147	0
189	145	0
190	2	1
190	35	1
190	137	1
190	45	1
190	149	1
190	22	1
190	163	0
190	186	0
190	21	0
190	8	0
190	161	0
190	141	0
191	10	1
191	4	1
191	54	1
191	13	0
191	100	0
191	63	0
192	16	1
192	17	1
192	28	1
192	36	1
192	58	0
192	19	0
192	42	0
192	9	0
193	96	1
193	1	1
193	0	1
193	67	1
193	4	1
193	6	1
193	7	1
193	38	1
193	42	1
193	11	1
193	10	1
193	55	1
193	56	0
193	147	0
193	192	0
193	71	0
193	164	0
193	208	0
193	134	0
193	162	0
193	106	0
193	127	0
193	206	0
193	90	0
194	33	1
194	37	1
194	38	1
194	7	1
194	135	1
194	10	1
194	56	0
194	205	0
194	169	0
194	30	0
194	59	0
194	29	0
195	41	1
195	12	1
195	46	1
195	78	1
195	24	1
195	92	1
195	143	0
195	55	0
195	97	0
195	30	0
195	130	0
195	112	0
196	2	1
196	5	1
196	37	1
196	7	1
196	77	1
196	115	1
196	91	1
196	56	0
196	199	0
196	35	0
196	146	0
196	54	0
196	196	0
196	205	0
197	0	1
197	1	1
197	36	1
197	6	1
197	7	1
197	11	1
197	15	1
197	17	1
197	27	1
197	89	0
197	37	0
197	124	0
197	87	0
197	125	0
197	168	0
197	62	0
197	174	0
197	213	0
198	112	1
198	26	1
198	52	1
198	34	0
198	55	0
198	187	0
199	0	1
199	1	1
199	4	1
199	6	1
199	63	1
199	194	0
199	92	0
199	200	0
199	47	0
199	75	0
200	65	1
200	74	1
200	35	1
200	20	1
200	146	0
200	175	0
200	88	0
200	80	0
201	1	1
201	50	1
201	98	1
201	63	1
201	149	0
201	195	0
201	131	0
201	29	0
202	81	1
202	65	1
202	141	1
202	46	1
202	88	0
202	119	0
202	173	0
202	212	0
203	101	1
203	43	1
203	145	1
203	118	1
203	126	1
203	169	0
203	154	0
203	29	0
203	9	0
203	153	0
204	0	1
204	33	1
204	1	1
204	10	1
204	27	1
204	31	1
204	120	0
204	169	0
204	40	0
204	21	0
204	8	0
204	18	0
205	1	1
205	12	1
205	46	1
205	6	1
205	39	0
205	10	0
205	147	0
205	70	0
206	2	1
206	131	1
206	8	1
206	12	1
206	46	1
206	19	1
206	30	0
206	16	0
206	150	0
206	58	0
206	182	0
206	71	0
207	0	1
207	3	1
207	72	1
207	119	1
207	28	1
207	62	1
207	39	0
207	67	0
207	103	0
207	106	0
207	100	0
207	199	0
208	96	1
208	2	1
208	5	1
208	44	1
208	58	1
208	145	0
208	130	0
208	129	0
208	200	0
208	194	0
209	2	1
209	3	1
209	134	1
209	8	1
209	20	1
209	179	0
209	157	0
209	57	0
209	45	0
209	183	0
210	97	1
210	18	1
210	3	1
210	30	1
210	67	0
210	101	0
210	36	0
210	39	0
211	40	1
211	49	1
211	2	1
211	23	1
211	107	0
211	54	0
211	167	0
211	153	0
212	1	1
212	4	1
212	6	1
212	11	1
212	15	1
212	156	0
212	48	0
212	212	0
212	28	0
212	192	0
213	18	1
213	19	1
213	102	1
213	29	0
213	155	0
213	119	0
214	0	1
214	1	1
214	11	1
214	129	0
214	146	0
214	81	0
215	0	1
215	1	1
215	66	1
215	11	1
215	47	0
215	69	0
215	161	0
215	15	0
216	1	1
216	42	1
216	140	1
216	47	0
216	174	0
216	170	0
217	2	1
217	6	1
217	110	1
217	14	1
217	54	1
217	180	0
217	59	0
217	204	0
217	143	0
217	194	0
218	10	1
218	99	1
218	135	1
218	138	0
218	75	0
218	7	0
219	1	1
219	193	1
219	36	1
219	133	1
219	132	1
219	42	1
219	11	1
219	79	1
219	17	1
219	51	1
219	20	1
219	49	0
219	90	0
219	186	0
219	150	0
219	37	0
219	162	0
219	195	0
219	163	0
219	4	0
219	128	0
219	148	0
220	17	1
220	147	1
220	36	1
220	128	0
220	122	0
220	6	0
221	57	1
221	85	1
221	119	1
221	15	0
221	213	0
221	101	0
222	0	1
222	1	1
222	13	1
222	70	0
222	146	0
222	117	0
223	0	1
223	1	1
223	51	1
223	11	1
223	91	0
223	135	0
223	170	0
223	109	0
224	0	1
224	17	1
224	36	1
224	76	0
224	132	0
224	217	0
225	72	1
225	121	1
225	18	1
225	93	1
225	195	0
225	100	0
225	191	0
225	84	0
226	1	1
226	6	1
226	10	1
226	11	1
226	111	1
226	31	1
226	205	0
226	154	0
226	195	0
226	177	0
226	41	0
226	159	0
227	96	1
227	0	1
227	38	1
227	7	1
227	140	1
227	20	1
227	37	0
227	90	0
227	36	0
227	178	0
227	209	0
227	145	0
228	1	1
228	11	1
228	4	1
228	55	1
228	122	0
228	158	0
228	23	0
228	200	0
229	8	1
229	97	1
229	53	1
229	141	1
229	43	0
229	32	0
229	118	0
229	78	0
230	2	1
230	59	1
230	108	1
230	149	0
230	76	0
230	201	0
231	74	1
231	10	1
231	44	1
231	83	1
231	52	1
231	23	1
231	87	0
231	46	0
231	169	0
231	195	0
231	147	0
231	138	0
232	33	1
232	10	1
232	19	1
232	4	1
232	192	0
232	71	0
232	74	0
232	132	0
233	72	1
233	10	1
233	2	1
233	142	0
233	213	0
233	57	0
234	16	1
234	17	1
234	6	1
234	67	0
234	193	0
234	37	0
235	96	1
235	1	1
235	6	1
235	73	1
235	43	1
235	142	1
235	81	1
235	18	1
235	33	0
235	87	0
235	189	0
235	163	0
235	75	0
235	51	0
235	11	0
235	4	0
236	65	1
236	3	1
236	46	1
236	47	1
236	85	1
236	135	0
236	17	0
236	32	0
236	111	0
236	86	0
237	0	1
237	11	1
237	13	1
237	63	1
237	160	0
237	203	0
237	194	0
237	201	0
238	8	1
238	1	1
238	6	1
238	157	0
238	210	0
238	165	0
239	62	1
239	8	1
239	46	1
239	124	0
239	189	0
239	94	0
240	0	1
240	1	1
240	6	1
240	11	1
240	43	1
240	51	1
240	134	0
240	103	0
240	68	0
240	146	0
240	29	0
240	63	0
241	16	1
241	35	1
241	28	1
241	156	0
241	76	0
241	66	0
242	0	1
242	1	1
242	4	1
242	39	1
242	11	1
242	13	1
242	90	0
242	78	0
242	8	0
242	197	0
242	148	0
242	172	0
243	5	1
243	37	1
243	7	1
243	16	1
243	51	1
243	27	1
243	123	0
243	194	0
243	215	0
243	154	0
243	42	0
243	170	0
244	33	1
244	129	1
244	77	1
244	14	1
244	121	1
244	41	0
244	197	0
244	149	0
244	102	0
244	25	0
245	0	1
245	114	1
245	13	1
245	31	1
245	179	0
245	40	0
245	159	0
245	38	0
246	40	1
246	3	1
246	2	1
246	35	1
246	151	0
246	13	0
246	26	0
246	78	0
247	0	1
247	1	1
247	4	1
247	70	1
247	10	1
247	110	1
247	17	1
247	124	0
247	144	0
247	167	0
247	19	0
247	174	0
247	103	0
247	49	0
248	0	1
248	4	1
248	39	1
248	13	1
248	153	1
248	121	0
248	22	0
248	191	0
248	172	0
248	154	0
249	1	1
249	4	1
249	5	1
249	10	1
249	11	1
249	50	1
249	109	0
249	8	0
249	173	0
249	27	0
249	152	0
249	78	0
250	0	1
250	1	1
250	4	1
250	6	1
250	11	1
250	135	0
250	58	0
250	16	0
250	102	0
250	212	0
251	77	1
251	2	1
251	69	1
251	45	1
251	22	0
251	13	0
251	177	0
251	166	0
252	163	1
252	13	1
252	14	1
252	81	1
252	28	1
252	197	0
252	120	0
252	86	0
252	186	0
252	73	0
253	1	1
253	27	1
253	7	1
253	34	0
253	88	0
253	60	0
254	193	1
254	101	1
254	118	1
254	214	1
254	126	1
254	127	0
254	143	0
254	203	0
254	58	0
254	197	0
255	2	1
255	69	1
255	6	1
255	74	1
255	171	1
255	77	1
255	20	1
255	53	1
255	54	1
255	55	1
255	152	0
255	173	0
255	189	0
255	120	0
255	99	0
255	130	0
255	176	0
255	17	0
255	48	0
255	86	0
256	17	1
256	181	1
256	7	1
256	184	0
256	45	0
256	198	0
257	1	1
257	11	1
257	70	1
257	111	1
257	74	0
257	204	0
257	186	0
257	144	0
258	24	1
258	49	1
258	167	1
258	93	0
258	112	0
258	47	0
259	64	1
259	3	1
259	85	1
259	29	0
259	131	0
259	45	0
260	0	1
260	1	1
260	4	1
260	13	1
260	59	1
260	177	0
260	109	0
260	146	0
260	26	0
260	122	0
261	0	1
261	2	1
261	36	1
261	45	1
261	16	1
261	17	1
261	205	0
